gbcode,q101a1,q101b1,q101c1,q101d1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
310110,1,1,195905,34,1,6,2,2,1,1,1,2000,1,2,3,,,,2000,1,7,43,6,1,7000,5,8,2,2,,198505,1,1,1,,,,,,,,,,,
310110,1,2,197712,36,1,3,1,2,1,1,1,2000,1,2,3,3,,,2000,1,15,47,5,2,5000,7,10,6,2,,199705,2,,,1,200304,2,1,2,0,1,1,2,2,1
310110,1,1,199002,34,1,6,2,1,1,1,1,2011,1,,,,,,2011,1,1,30,3,1,4000,5,8,2,1,1,,,,,,,,,,,,,,,
310110,1,2,198907,34,1,4,1,1,1,1,1,2009,1,,,,,,2009,1,6,42,5,1,3000,7,10,2,2,,,,,,,,,,,,,,,,
310110,1,2,197709,32,1,3,1,2,1,1,1,1995,1,2,3,,,,1995,1,6,41,5,2,3000,7,10,7,1,2,199705,1,2,,1,199810,3,2,1,0,1,1,2,2,1
310110,1,2,198710,32,1,6,2,1,1,1,1,2008,1,,,,,,2008,1,11,48,2,1,3000,5,8,2,1,2,,,,,,,,,,,,,,,
310110,1,2,198808,32,1,5,2,2,1,1,1,2005,1,2,3,,,,2005,1,15,48,12,3,5000,7,12,1,2,,200707,1,2,,1,200904,3,2,7,0,2,2,1,2,1
310110,1,2,197507,35,1,3,1,2,1,1,1,2002,1,2,3,3,,,2002,1,6,48,12,3,5000,7,12,6,2,,200212,2,,,1,201105,7,2,7,0,2,2,2,2,1
310110,1,1,197510,45,1,6,2,1,1,1,1,2007,1,5,,,,,2007,1,1,80,10,1,3000,5,10,1,1,2,,,,,,,,,,,,,,,
310110,1,2,198606,41,1,7,2,1,1,1,1,2007,1,,,,,,2007,1,13,20,10,1,4200,5,8,2,1,1,,,,,,,,,,,,,,,
310110,1,1,197507,34,1,3,2,2,1,1,1,1993,1,2,3,,,,1993,1,7,43,5,2,1500,7,12,2,1,1,199801,1,2,,,,,,,,,,,,
310110,1,2,198001,34,1,2,1,2,5,1,1,1997,1,2,3,,,,1997,4,,,,,,,,1,2,,200210,1,2,,1,200310,7,2,7,0,1,1,1,2,1
310110,1,2,198010,50,1,5,1,2,1,1,1,1998,1,2,3,3,,,1998,1,1,41,5,2,12000,6,12,7,1,1,199910,2,,,1,200810,3,2,1,0,1,1,2,2,1
310110,1,2,197210,34,1,2,1,2,5,1,1,1994,1,2,3,,,,1994,4,,,,,,,,2,2,,199305,1,1,1,1,199412,7,2,7,1,1,1,1,2,1
310110,1,1,199301,34,1,4,2,1,1,1,1,2008,1,5,5,,,,2008,1,15,48,6,1,2300,7,9,4,2,,,,,,,,,,,,,,,,
310110,1,1,198807,32,1,7,1,1,1,1,1,2004,1,,,,,,2004,1,9,48,6,1,2500,5,8,2,2,,,,,,,,,,,,,,,,
310110,1,1,198706,33,1,6,1,1,1,1,1,2005,1,,,,,,2005,1,8,48,3,1,4000,5,8,2,1,2,,,,,,,,,,,,,,,
310110,1,1,196902,32,1,3,1,2,1,1,1,1993,1,2,3,3,,,1993,1,8,48,12,3,3200,7,10,6,2,,199102,2,,,,,,,,,,,,,
310110,1,1,198305,37,1,7,2,2,1,1,1,2008,1,2,3,,,,2008,1,10,62,6,1,3500,5,8,2,2,,201002,1,1,1,,,,,,,,,,,
310110,1,1,197912,34,1,7,2,1,1,1,1,2004,1,,,,,,2004,1,9,48,3,1,9000,5.5,9,7,1,3,,,,,,,,,,,,,,,
310110,1,1,198701,43,1,3,2,1,1,1,1,2011,1,,,,,,2011,1,7,43,6,1,2500,5,12,1,2,,,,,,,,,,,,,,,,
310110,1,1,197504,33,1,4,1,2,1,1,1,2002,1,2,3,,,,2002,1,8,48,12,3,2500,7,10,6,2,,200002,1,2,,,,,,,,,,,,
310110,1,1,197109,35,1,2,1,2,1,1,1,1997,1,2,3,3,,,1997,1,7,43,12,3,5000,7,9,2,2,,198911,2,,,,,,,,,,,,,
310110,1,1,195702,45,1,4,2,2,1,1,1,2008,1,2,3,,,,2008,1,15,46,6,1,1280,3.5,12,7,2,,198303,1,1,1,,,,,,,,,,,
310110,1,2,199011,32,1,4,1,1,1,1,1,2010,1,,,,,,2010,1,15,48,5,1,2600,6,12,1,2,,,,,,,,,,,,,,,,
310110,1,2,198712,45,1,3,2,1,1,1,1,2011,1,,,,,,2011,1,7,48,6,1,3000,5,8,2,2,,,,,,,,,,,,,,,,
310110,1,2,198802,32,1,7,1,1,1,1,1,2011,1,,,,,,2011,1,15,64,6,1,2500,5,8,5,1,2,,,,,,,,,,,,,,,
310110,1,2,198210,32,1,6,2,2,1,1,1,2001,1,2,3,,,,2001,1,10,62,6,1,4000,5,8,7,1,2,200811,1,1,2,1,200911,7,2,1,1,3,3,1,2,1
310110,1,2,197906,33,1,3,1,2,5,1,1,2008,1,2,3,,,,2008,4,,,,,,,,2,2,,200405,1,2,,1,200412,7,3,1,0,1,3,1,2,2
310110,1,2,198106,36,1,5,2,2,1,1,1,2008,1,2,3,,,,2008,1,15,48,10,1,5000,5,7,2,1,3,200510,1,2,,1,200810,6,2,1,0,2,2,1,2,1
310110,1,2,197307,37,1,2,1,2,4,1,1,2004,1,2,3,3,,,2004,3,,,,,,,,2,2,,199801,2,,,1,200806,3,2,2,0,1,2,1,2,1
310110,1,2,197210,32,1,1,1,2,1,1,1,1997,1,2,3,3,,,1997,1,15,45,6,1,1280,7,6,1,1,2,199201,2,,,1,200705,3,2,1,0,2,2,1,2,1
310110,1,2,196306,35,1,1,1,2,1,1,1,2004,1,2,3,3,,,2004,1,15,41,12,3,2600,7,14,6,2,,198302,2,,,1,198712,2,1,2,0,2,2,2,2,1
310110,1,1,198109,32,1,5,1,2,1,1,1,2001,1,2,3,,,,2001,1,15,41,12,3,2500,6,12,7,2,,200608,1,2,,,,,,,,,,,,
310110,1,2,199402,34,1,3,1,1,1,1,1,2010,1,,,,,,2010,1,8,48,5,1,3000,6,12,4,2,,,,,,,,,,,,,,,,
310110,1,1,198904,32,1,4,1,1,1,1,1,2010,1,,,,,,2010,1,7,43,5,1,2300,5.5,8,2,1,2,,,,,,,,,,,,,,,
310110,1,1,198609,35,1,4,1,2,1,1,1,2009,1,2,,,,,2009,1,13,48,6,1,5000,6,8,4,1,3,201101,0,2,,,,,,,,,,,,
310110,1,1,198406,37,1,4,1,1,1,1,1,2010,1,,,,,,2010,1,6,48,6,1,3000,5.5,12,2,1,2,,,,,,,,,,,,,,,
310110,1,1,197812,32,1,3,1,2,1,1,1,2007,1,2,3,,,,2007,1,8,48,12,3,3000,5,8,2,2,,200312,1,1,2,,,,,,,,,,,
310110,1,1,197402,36,1,3,1,2,1,1,1,1997,1,2,3,3,,,1997,1,1,61,3,1,2500,5,8,2,2,,199309,2,,,,,,,,,,,,,
310110,1,1,197108,36,1,3,1,2,1,1,1,2009,1,2,3,3,3,,2009,1,6,42,12,3,4000,7,12,2,2,,198903,3,,,,,,,,,,,,,
310110,1,1,196912,32,1,3,1,2,1,1,1,1995,1,2,3,,,,1995,1,15,48,12,3,4000,7,12,2,2,,198902,1,1,2,,,,,,,,,,,
310110,1,1,196701,34,1,3,1,2,1,1,1,2009,1,2,3,,,,2000,1,6,48,5,1,2000,6,8,4,2,,198710,1,2,,,,,,,,,,,,
310110,1,1,196509,32,1,4,1,2,1,1,1,2006,1,2,3,,,,2006,1,6,42,12,3,3000,7,12,6,2,,199112,1,1,1,,,,,,,,,,,
310110,1,1,196708,32,1,3,2,2,1,1,1,1999,1,2,3,,,,1999,1,5,80,3,1,2600,5,8,2,1,2,198903,1,1,2,,,,,,,,,,,
310110,1,1,195411,32,1,3,1,2,1,1,1,2009,1,2,3,3,,,2009,1,4,47,5,1,3000,6,12,2,2,,198305,2,,,,,,,,,,,,,
310110,1,1,195309,32,1,6,2,2,1,1,1,2001,1,2,3,,,,2001,1,4,63,6,1,6000,5,8,7,2,,197805,1,1,1,,,,,,,,,,,
310110,1,2,199007,34,1,4,1,1,1,1,1,2011,1,,,,,,2011,1,6,48,6,1,2000,6,10,4,2,,,,,,,,,,,,,,,,
310110,1,2,198701,34,1,3,1,2,1,1,1,2010,1,2,3,,,,2010,1,6,48,5,1,2500,6,8,4,1,3,200709,1,2,,1,201002,7,2,7,0,2,2,1,2,1
310110,1,2,198112,32,1,3,1,1,1,1,1,2010,1,,,,,,2010,1,6,48,5,1,2500,7,12,6,2,,,,,,,,,,,,,,,,
310110,1,1,197406,36,1,3,1,2,1,1,1,2000,1,2,3,,,,2000,1,4,30,3,1,6000,5,8,7,1,3,199701,1,2,,,,,,,,,,,,
310110,1,2,197108,51,1,3,1,2,1,1,1,2007,1,2,3,3,,,1990,1,7,43,12,4,3000,7,12,2,2,,199105,2,,,1,200503,3,1,2,0,2,2,1,2,1
310110,1,2,196503,34,1,3,1,2,4,1,1,2007,1,2,3,3,3,,2000,3,,,,,,,,7,2,,198610,3,,,1,199510,3,1,2,0,2,2,1,2,1
310110,1,2,195901,35,1,3,1,2,4,1,1,2009,1,2,3,,,,2009,3,,,,,,,,7,2,,198410,1,1,1,,,,,,,,,,,
310110,1,2,198604,34,1,4,2,1,1,1,1,2007,1,,,,,,2007,1,8,48,3,1,1800,5,8,2,1,3,,,,,,,,,,,,,,,
310110,1,2,198611,37,1,5,2,1,1,1,1,2008,1,,,,,,2008,1,8,43,6,1,3000,5,8,2,1,3,,,,,,,,,,,,,,,
310110,1,2,197802,32,1,3,1,2,1,1,1,2006,1,2,,,,,2006,1,8,48,3,1,1800,5,8,2,1,3,200304,0,2,,2,,,,,0,2,2,2,2,1
310110,1,1,198308,37,1,6,2,2,1,1,1,2009,1,2,,,,,2009,1,13,64,3,1,2600,5,8,2,1,3,200803,0,2,,,,,,,,,,,,
310110,1,1,198008,34,1,7,2,2,1,1,1,2006,1,2,3,,,,2006,1,13,20,3,1,3000,5,8,7,1,3,200903,1,2,,,,,,,,,,,,
310110,1,2,198609,35,1,4,1,2,1,1,1,2008,1,2,3,,,,2008,1,8,41,12,3,4000,7,12,6,2,,200812,1,2,,1,201103,3,2,1,0,2,2,2,2,2
310110,1,2,197001,42,1,7,2,2,1,1,1,2004,1,2,3,,,,2004,1,13,20,3,1,3500,5,8,7,1,2,199403,1,1,1,1,199603,3,1,1,0,2,2,2,2,1
310110,1,2,198908,62,1,3,1,1,1,1,1,2008,1,,,,,,2008,1,8,48,6,1,1500,5,8,2,1,3,,,,,,,,,,,,,,,
310110,1,2,198311,36,1,7,2,2,1,1,1,2006,1,2,3,,,,2006,1,13,20,3,1,3000,5,8,7,1,2,201002,1,1,1,1,201201,6,2,1,0,2,2,2,2,1
310110,1,2,198509,62,1,3,1,1,1,1,1,2008,1,,,,,,2008,1,8,48,3,1,1450,5,8,2,1,3,,,,,,,,,,,,,,,
310110,1,2,198210,33,1,3,2,2,1,1,1,2001,1,2,3,,,,2001,1,8,48,3,1,2000,5,8,2,1,3,200612,1,2,,1,200804,3,1,1,0,2,2,2,2,1
310110,1,2,197203,32,1,2,1,2,1,1,1,2010,1,2,3,3,,,2010,1,8,45,3,1,2700,6,6,1,1,3,199503,2,,,1,199704,3,1,1,0,2,2,2,2,1
310110,1,2,196906,35,1,3,1,2,1,1,1,2008,1,2,3,,,,2008,1,8,41,12,3,3000,7,12,6,1,2,199112,1,2,,1,199002,3,1,1,0,2,2,2,2,1
310110,1,1,197805,32,1,4,1,2,1,1,1,2002,1,2,,,,,2002,1,8,48,3,1,2000,5,8,2,1,3,200310,0,2,,,,,,,,,,,,
310110,1,2,197604,32,1,3,2,2,1,1,1,2004,1,2,3,,,,2004,1,10,62,6,1,3000,5,8,7,1,2,200404,1,2,,1,200705,3,2,1,0,2,2,2,2,1
310110,1,1,198311,33,1,7,2,2,1,1,1,2009,1,2,,,,,2009,1,12,30,3,1,3000,5,8,7,1,2,200810,0,2,,,,,,,,,,,,
310110,1,2,197512,34,1,2,1,2,1,1,1,2009,2,2,3,,,,1985,1,8,45,3,1,1450,6,6,1,1,2,199812,1,1,2,1,200109,3,1,2,0,1,2,2,2,1
310110,1,1,198106,36,1,6,2,2,1,1,1,2001,1,2,,,,,2001,1,13,20,3,1,2000,5,8,2,1,3,200901,0,2,,,,,,,,,,,,
310110,1,1,197704,36,1,7,2,2,1,1,1,2001,1,2,3,,,,2001,1,13,30,3,1,2000,5,8,7,1,3,200802,1,1,1,,,,,,,,,,,
310110,1,1,198306,32,1,7,2,2,1,1,1,2010,1,2,3,,,,2010,1,15,80,11,1,6000,5,8,7,1,3,200810,1,2,,,,,,,,,,,,
310110,1,2,198302,37,1,6,2,2,1,1,1,2010,1,2,,,,,2010,1,6,42,12,3,3000,6,12,6,2,,201009,0,,,2,,,,,0,1,2,2,2,1
310110,1,2,198012,32,1,2,1,2,1,1,1,1998,1,2,3,3,,,1998,1,6,41,5,2,5000,6,12,6,2,,200310,2,,,1,200706,3,2,2,0,1,1,2,2,1
310110,1,1,197207,41,1,5,1,2,1,1,1,2001,1,2,3,3,,,2001,1,12,20,6,1,8000,5,10,2,1,3,199903,2,,,,,,,,,,,,,
310110,1,1,198211,34,1,3,1,2,1,1,1,2008,1,2,3,,,,2000,1,6,42,5,1,2500,6,8,5,2,,200711,1,2,,,,,,,,,,,,
310110,1,1,197206,34,1,2,1,2,1,1,1,2008,1,2,3,3,,,2008,1,6,41,5,2,3000,7,12,2,2,,198804,2,,,,,,,,,,,,,
310110,1,2,197503,32,1,3,1,2,1,1,1,1998,1,2,3,,,,1998,1,6,41,5,2,3000,7,12,6,1,3,200009,1,1,1,1,200212,3,1,2,0,1,2,2,2,1
310110,1,1,196707,33,1,2,1,2,1,1,1,2000,1,2,3,3,,,1998,1,8,41,12,3,3000,6,10,6,2,,199101,2,,,,,,,,,,,,,
310110,1,1,198207,33,1,7,2,2,1,1,1,2006,1,2,3,3,,,2006,1,6,41,5,2,5000,6,12,7,2,,200601,2,,,,,,,,,,,,,
310110,1,2,196710,32,1,3,2,2,1,1,1,2001,1,2,3,,,,2001,1,8,41,5,1,5000,7,2,7,1,3,199002,1,1,2,1,199210,7,3,1,0,1,2,2,2,1
310110,1,1,197712,34,1,3,1,2,1,1,1,2002,1,2,3,,,,2002,1,4,47,5,1,3000,7,9,5,2,,200101,1,1,1,,,,,,,,,,,
310110,1,2,196901,34,1,3,1,2,1,1,1,1997,1,2,3,,,,1997,1,8,80,6,1,1450,7,12,4,1,3,199301,1,1,2,1,199510,7,3,1,0,1,1,2,2,1
310110,1,1,197409,34,1,3,1,2,1,1,1,1991,1,2,3,,,,1991,1,15,42,12,3,3000,7,12,7,2,,199601,1,1,1,,,,,,,,,,,
310110,1,2,197711,34,1,5,1,2,1,1,1,2001,1,2,3,3,,,1997,1,9,41,5,2,3000,7,10,2,2,,199808,2,,,1,200905,7,2,1,1,1,2,2,2,2
310110,1,1,197408,32,1,5,1,2,1,1,1,1994,1,2,3,,,,1994,1,8,48,5,2,6000,6,10,7,1,3,199910,1,2,,,,,,,,,,,,
310110,1,2,196912,32,1,2,1,2,1,1,1,1989,1,2,3,3,,,1989,1,15,41,12,3,5000,7,12,7,2,,199008,2,,,1,201010,2,1,1,0,3,2,2,2,1
310110,1,2,198502,33,1,3,1,2,1,1,1,2001,1,2,3,,,,2001,1,6,41,5,2,5000,6,12,2,2,,200402,1,1,2,1,200405,7,2,1,0,1,1,2,2,1
310110,1,2,198401,37,1,5,1,2,1,1,1,2009,1,2,3,,,,2002,1,7,43,6,1,1450,5,8,4,2,,200705,1,2,,1,200809,3,1,1,0,1,2,2,2,1
310110,1,2,199107,62,1,6,2,1,1,1,1,2000,1,5,5,,,,2000,1,7,43,6,1,3500,5,8,7,1,3,,,,,,,,,,,,,,,
310110,1,2,197405,50,1,3,1,4,1,1,1,2007,1,3,,,,,1994,1,7,43,6,1,3000,4,12,2,1,3,199601,1,1,1,,,,,,,,,,,
310110,1,1,197806,34,1,3,1,2,1,1,1,1998,1,2,3,3,,,1998,1,6,41,5,2,5000,6,12,7,1,3,200601,2,,,,,,,,,,,,,
310110,1,2,197507,34,1,2,1,2,1,1,1,2006,1,2,3,,,,2006,1,12,45,2,1,1450,6,7,1,1,2,199903,1,2,,1,200101,3,1,2,0,1,2,2,2,1
310110,1,2,198312,35,1,3,1,2,1,1,1,2009,1,2,3,,,,2009,1,6,42,5,2,2500,7,12,6,2,,200312,1,1,1,1,200502,3,1,2,0,2,2,2,2,1
310110,1,1,198507,41,1,3,1,2,1,1,1,2004,1,2,3,,,,2004,1,4,46,3,1,3000,6,8,2,1,2,200709,1,2,,,,,,,,,,,,
310110,1,1,197511,34,1,6,1,2,1,1,1,2005,1,2,3,,,,2005,1,9,20,5,2,6000,7,12,2,1,2,200202,1,2,,,,,,,,,,,,
310110,1,2,197712,32,1,3,1,2,1,1,1,2000,1,2,3,,,,2000,1,7,48,2,1,1400,5,8,2,2,,199905,1,1,1,1,200005,3,1,2,0,1,2,2,2,1
310110,1,2,198403,34,1,6,1,2,1,1,1,2004,1,2,,,,,2004,1,12,48,5,2,15000,7,12,3,2,,201010,0,,,2,,,,,0,2,2,2,2,1
310110,1,2,198506,41,1,5,2,1,1,1,1,2006,1,5,5,7,,,2006,1,8,20,5,2,10000,7,12,2,2,,,,,,,,,,,,,,,,
310110,1,2,197511,37,1,2,1,2,1,1,1,1993,1,2,3,,,,1993,1,8,45,4,1,1600,6,8,4,2,,200204,1,1,1,1,199907,3,1,2,0,2,2,2,2,1
310110,1,2,196201,32,1,3,1,3,1,1,1,2002,1,2,3,,,,2002,1,8,45,6,1,2500,7,8,2,2,,198502,1,1,1,,,,,,,,,,,
310110,1,2,197108,32,1,3,1,2,1,1,1,2000,1,2,3,,,,2000,1,7,43,5,1,5000,7,12,2,1,2,199102,1,1,1,1,199402,3,1,2,0,1,2,2,2,1
310110,1,2,198910,41,1,4,1,1,1,1,1,2008,1,,,,,,2008,1,8,48,4,1,1500,5,8,5,1,2,,,,,,,,,,,,,,,
310110,1,1,197111,43,1,4,1,2,1,1,1,1989,1,2,3,,,,1989,1,10,20,6,1,3000,6,9,2,1,2,199503,1,1,1,,,,,,,,,,,
310110,1,1,197009,34,1,3,1,2,1,1,1,1997,1,2,3,3,,,1997,1,7,43,5,2,10000,7,12,2,2,,199401,2,,,,,,,,,,,,,
310110,1,1,199008,34,1,3,1,1,1,1,1,2003,1,5,5,,,,2003,1,8,48,5,1,2700,6,9,2,1,2,,,,,,,,,,,,,,,
310110,1,1,196903,33,1,3,1,2,1,1,1,2006,1,2,3,,,,2006,1,8,20,3,1,1800,5,8,4,1,2,199902,1,1,1,,,,,,,,,,,
310110,1,1,198107,37,1,4,1,2,1,1,1,2004,1,2,3,3,,,2004,1,13,20,5,2,10000,7,10,6,1,2,200402,2,,,,,,,,,,,,,
310110,1,1,196702,32,1,3,1,2,1,1,1,2000,1,2,3,,,,2000,1,8,46,2,1,1800,5,8,2,1,2,199401,1,2,,,,,,,,,,,,
310110,1,1,198908,34,1,3,1,1,1,1,1,2008,1,,,,,,2008,1,8,20,6,2,10000,7,12,2,2,,,,,,,,,,,,,,,,
310110,1,1,196108,32,1,4,1,2,1,1,1,1990,1,2,3,,,,1990,1,1,20,8,1,3000,7,6,2,2,,197801,1,1,1,,,,,,,,,,,
310110,1,1,196511,34,1,2,1,2,1,1,1,2000,1,2,3,3,,,2000,1,11,45,3,1,2500,6,9,2,1,2,199101,2,,,,,,,,,,,,,
310110,1,2,199010,32,1,5,1,1,4,1,1,2009,1,5,5,,,,2009,3,,,,,,,,7,2,,,,,,,,,,,,,,,,
310110,1,2,197511,43,1,4,1,2,1,1,1,2003,1,2,3,,,,2003,1,15,48,4,1,2300,5,8,7,1,2,200411,1,2,,1,200609,6,2,5,0,2,3,2,2,1
310110,1,2,198401,35,1,6,2,2,1,1,1,2008,1,2,3,,,,2008,1,13,64,6,1,4000,5,8,7,1,2,201009,1,2,,1,201203,11,,,0,2,2,2,4,2
310110,1,2,197801,32,1,5,2,2,4,1,1,2000,1,2,3,,,,2000,3,,,,,,,,7,2,,199910,1,1,1,1,200106,3,1,1,0,2,2,2,2,1
310110,1,2,196402,32,1,4,1,2,1,1,1,2004,1,2,3,3,,,2004,1,6,41,6,2,23000,5,8,7,1,2,198910,2,,,1,199308,7,2,7,0,2,2,2,2,1
310110,1,2,196912,36,1,6,2,2,1,1,1,2001,1,2,3,,,,2001,1,6,30,6,1,6000,5,8,7,1,2,199402,1,1,1,1,199612,3,1,2,0,2,2,2,2,2
310110,1,2,197101,32,1,4,2,3,1,1,1,2005,1,2,3,,,,2005,1,15,48,6,1,3000,7,8,2,2,,199512,1,2,,1,199705,3,1,2,0,1,2,2,2,1
310110,1,1,197302,51,1,4,2,2,1,1,1,1998,1,2,3,,,,1998,1,6,48,12,3,3000,6,8,7,2,,200810,1,2,,,,,,,,,,,,
310110,1,2,197607,35,1,3,2,2,1,1,1,2002,1,2,3,3,,,2002,1,6,41,5,1,2600,7,8,7,2,,200010,2,,,2,,,,,0,2,2,2,2,1
310110,1,2,197809,35,1,4,2,2,1,1,1,2003,1,2,3,3,,,2003,1,6,41,12,3,2000,6,8,7,2,,200112,2,,,1,200912,7,2,1,0,2,2,2,2,1
310110,1,2,197305,35,1,4,2,2,1,1,1,2006,1,2,3,,,,2006,1,6,41,5,1,1500,5,8,2,2,,199802,1,1,2,2,,,,,0,3,2,2,2,1
310110,1,1,198002,32,1,6,2,1,1,1,1,2003,1,5,5,,,,2003,1,4,20,6,1,4000,7,8,7,1,2,,,,,,,,,,,,,,,
310110,1,2,197208,52,1,7,2,3,1,1,1,2006,1,2,3,,,,2006,1,8,48,4,1,25000,5,8,7,1,2,200710,1,1,1,1,200911,3,1,2,0,3,3,2,2,1
310110,1,2,198207,51,1,6,2,3,5,1,1,2004,1,2,3,,,,2004,4,,,,,,,,7,2,,200402,1,1,1,1,200603,7,2,1,0,2,2,2,2,1
310110,1,2,198902,33,1,6,1,1,1,1,1,2004,1,5,5,7,,,2004,1,8,30,6,1,3000,5,8,7,1,2,,,,,,,,,,,,,,,
310110,1,2,198004,33,1,7,2,3,1,1,1,2004,1,2,3,3,,,2004,1,1,20,3,1,5000,5,8,2,1,2,200201,2,,,1,200905,3,2,1,0,1,3,2,2,2
310110,1,2,197609,22,1,4,2,2,1,1,1,2004,1,2,3,,,,2002,1,13,48,3,1,25000,5,8,7,1,2,200505,1,2,,2,,,,,0,3,3,2,2,1
310110,1,2,197603,34,1,4,2,3,5,1,1,2008,1,2,3,,,,2006,4,,,,,,,,2,3,,200309,1,2,,1,200602,6,2,5,0,2,3,2,2,2
310110,1,2,197601,35,1,4,2,2,1,1,1,1998,1,2,3,3,,,1998,1,15,41,12,3,40000,5,8,7,1,2,200512,2,,,1,201004,3,1,2,0,1,3,2,2,1
310110,1,2,197211,41,1,8,2,2,1,1,1,2002,1,2,3,,,,2002,1,14,30,2,1,40000,5,8,7,1,2,199706,1,2,,1,200508,3,1,2,0,2,3,2,2,2
310110,1,1,198604,34,1,4,2,1,1,1,1,2006,1,9,,,,,2006,1,13,30,10,1,5000,5,8,7,1,2,,,,,,,,,,,,,,,
310110,1,1,196912,33,1,5,2,2,1,1,1,1985,1,2,3,3,,,1985,1,4,63,6,2,15000,7,10,7,1,2,199202,2,,,,,,,,,,,,,
310110,1,2,198410,35,1,4,1,1,1,1,1,2010,1,,,,,,2010,1,6,41,5,2,15000,5,8,7,1,2,,,,,,,,,,,,,,,
310110,1,2,197409,33,1,3,1,2,1,1,1,2000,1,2,,,,,2000,1,4,30,6,1,2000,5,8,1,1,2,199710,0,,,2,,,,,0,2,2,2,2,1
310110,1,2,198104,32,1,6,1,2,3,1,1,2007,1,2,3,,,,2000,2,,,,,,,,7,2,,200804,1,2,,1,201002,10,,,0,2,2,2,2,2
310110,1,2,198405,35,1,6,2,2,1,1,1,2005,1,2,3,3,3,,2005,1,6,41,12,3,2000,5,8,7,1,3,200610,3,,,1,201204,3,1,2,0,3,2,2,2,1
310110,1,1,197110,50,1,4,1,2,1,1,1,1995,1,2,3,3,5,,1995,1,13,41,5,2,5000,5,8,7,2,,199602,2,,,,,,,,,,,,,
310110,1,1,196712,33,1,3,1,2,1,1,1,1999,1,2,3,,,,1999,1,1,41,6,2,18000,5,8,7,1,2,199501,1,1,1,,,,,,,,,,,
310110,1,1,198502,35,1,6,1,2,1,1,1,2005,1,2,3,,,,2005,1,6,30,6,1,6000,5,8,7,1,2,200905,1,2,,,,,,,,,,,,
310110,1,2,198205,32,1,3,1,2,1,1,1,2001,1,2,3,,,,2001,1,8,48,12,3,3000,7,12,9,2,,200804,1,2,,1,200909,3,2,1,0,1,1,2,2,1
310110,1,1,196611,35,1,3,1,2,1,1,1,2011,1,2,3,3,,,1993,1,1,41,5,2,4000,5,8,7,2,,198805,2,,,,,,,,,,,,,
310110,1,2,196506,34,1,4,2,2,5,1,1,2007,1,2,3,,,,2007,4,,,,,,,,7,2,,199110,1,1,1,1,199609,3,1,2,0,2,2,2,2,1
310110,1,2,196802,21,1,4,1,2,5,1,1,2000,1,2,3,3,,,2000,4,,,,,,,,7,1,2,199105,2,,,1,200401,3,1,2,0,2,2,2,2,1
310110,1,1,198310,35,1,6,2,2,1,1,1,2007,1,2,3,3,,,2007,1,6,41,5,2,5000,5,8,2,1,3,200706,2,,,,,,,,,,,,,
310110,1,1,198006,35,1,7,2,2,1,1,1,2000,1,2,3,,,,2000,1,9,20,3,1,5000,5,8,7,1,2,200611,1,2,,,,,,,,,,,,
310110,1,1,196105,32,1,4,2,2,1,1,1,2002,1,2,3,3,,,2002,1,3,50,1,2,10000,5,8,7,2,,198601,2,,,,,,,,,,,,,
310110,1,2,199201,21,2,6,1,1,4,1,1,2008,1,5,5,7,,,2008,3,,,,,,,,7,2,,,,,,,,,,,,,,,,
310110,1,2,197001,35,1,4,2,2,5,1,1,2000,1,2,3,,,,2000,4,,,,,,,,7,2,,198911,1,1,1,1,199101,6,2,5,0,2,2,2,2,1
310110,1,1,195206,32,1,7,2,2,7,1,1,2008,1,2,3,3,,,2008,5,,,,,,,,7,2,,197710,2,,,,,,,,,,,,,
310110,1,2,195909,44,1,6,2,2,1,1,1,1988,1,2,3,,,,1988,1,12,20,10,1,8000,5,8,7,2,,198710,1,1,1,,,,,,,,,,,
310110,1,1,198705,35,1,4,1,1,1,1,1,2010,1,,,,,,2009,1,6,41,6,1,2000,5,8,2,2,,,,,,,,,,,,,,,,
310110,1,1,198709,34,1,7,1,1,1,1,1,2008,1,,,,,,2008,1,13,20,10,1,8300,5,8,5,1,2,,,,,,,,,,,,,,,
310110,1,1,198210,23,1,7,2,2,1,1,1,2008,1,2,,,,,2008,1,13,48,4,1,6000,5.5,8,7,1,2,201105,0,2,,,,,,,,,,,,
310110,1,1,197812,34,1,6,1,2,1,1,1,2004,1,2,3,,,,2002,1,13,20,3,1,8000,5,8,2,1,2,200710,1,1,2,,,,,,,,,,,
310110,1,1,197511,32,1,3,1,2,1,1,1,2009,1,2,3,3,,,2009,1,8,48,5,1,5000,6.5,9,5,2,,199802,2,,,,,,,,,,,,,
310110,1,1,197309,51,1,3,1,2,1,1,1,2010,1,2,3,3,,,2010,1,8,48,6,1,3000,7,10,6,2,,199510,2,,,,,,,,,,,,,
310110,1,1,196612,37,1,3,1,2,1,1,1,2007,1,2,3,4,,,2007,1,8,45,3,1,1600,7,6,2,2,,198802,1,1,2,,,,,,,,,,,
310110,1,1,195605,34,1,4,1,2,1,1,1,2001,1,2,3,3,3,,2001,1,8,48,4,1,4000,5,8,2,2,,198102,3,,,,,,,,,,,,,
