procode,gbcode,q101a1,q101b1,q101c1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
11,110113,1,1,199005,1,6,2,1,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,8,46,3,1,2000,5,8,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197601,1,5,2,2,4,1,1,2003,3,2,3,-1,-1,-1,2003,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200001,1,2,-1,1,201103,7,2,1,0,1,3,1,2,2
11,110114,1,1,197612,1,6,2,2,1,1,1,2009,1,2,3,-1,-1,-1,2009,1,13,61,6,1,4000,5,8,7,1,1,200310,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197506,1,6,2,4,1,1,1,1999,1,5,-1,-1,-1,-1,1999,1,10,30,6,1,3000,6,1,7,1,2,200505,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197305,14,5,2,2,1,1,1,2001,1,2,3,-1,-1,-1,2001,1,8,48,6,1,1800,2,10,7,2,-1,199905,1,2,-1,1,200105,3,2,1,0,2,2,2,3,2
11,110114,1,1,198209,1,7,2,2,1,1,1,2007,1,2,3,-1,-1,-1,2006,1,13,20,3,1,4000,5,8,7,1,2,200905,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197410,1,4,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2011,1,7,80,6,3,5000,7,8,7,2,-1,199805,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197509,1,5,2,2,1,1,1,2004,1,2,3,3,-1,-1,2004,1,1,20,3,1,3000,5,8,7,1,2,199412,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197802,1,4,2,2,1,1,1,2010,1,2,3,-1,-1,-1,2010,1,1,30,3,1,2700,7,8,7,1,2,200701,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198604,1,6,2,1,1,1,1,2007,1,-1,-1,-1,-1,-1,2000,1,15,20,3,1,3500,5,8,7,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197505,1,3,2,2,1,1,1,2003,1,2,3,-1,-1,-1,1999,1,8,10,5,3,5000,7,10,7,2,-1,200005,1,2,-1,1,200106,7,2,5,0,3,3,1,1,1
11,110114,1,2,198107,1,7,2,2,1,1,1,2003,1,2,3,-1,-1,-1,2003,1,9,30,6,1,2000,6,8,7,2,-1,200909,1,2,-1,1,201007,7,2,5,0,2,2,2,4,1
11,110114,1,2,197008,1,6,1,2,1,1,1,2002,1,2,3,-1,-1,-1,1992,1,6,41,5,2,4000,7,12,7,1,3,199811,1,1,1,1,200202,7,2,7,0,3,2,2,4,2
11,110114,1,2,198111,1,4,1,2,4,1,1,2001,1,2,3,-1,-1,-1,2001,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200401,1,2,-1,1,200906,7,2,7,0,2,2,1,2,1
11,110114,1,2,198601,1,5,2,2,3,1,1,2007,1,2,-1,-1,-1,-1,2007,2,-1,-1,-1,-1,-1,-1,-1,7,1,2,200909,0,-1,-1,2,-1,-1,-1,-1,0,1,1,2,1,1
11,110114,1,1,197408,1,3,2,2,1,1,1,1992,1,2,3,-1,-1,-1,1992,1,15,80,5,3,10000,5,8,7,1,2,199907,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198501,3,6,2,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,6,41,5,2,10000,7,10,7,2,-1,200808,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197909,1,3,1,2,4,1,1,2000,1,2,3,3,-1,-1,2000,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200411,2,-1,-1,1,201002,7,2,5,0,1,2,1,1,1
11,110114,1,1,197004,1,6,2,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,15,30,5,3,4000,5,10,7,2,-1,199309,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,196811,1,4,2,2,4,1,1,2002,2,2,3,3,-1,-1,1984,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,199102,2,-1,-1,1,199412,3,1,2,0,2,2,2,3,2
11,110114,1,2,198009,1,8,2,2,1,1,1,2000,1,2,3,-1,-1,-1,2000,1,9,30,3,1,4500,5,8,7,1,1,200804,1,2,-1,1,201203,7,1,6,0,3,3,3,3,1
11,110114,1,1,197302,1,4,2,2,1,1,1,2007,1,2,3,-1,-1,-1,1998,1,1,20,3,1,4000,7,13,7,1,2,199705,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197202,1,4,1,2,4,1,1,2010,1,2,3,-1,-1,-1,2000,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200002,1,1,1,1,200402,3,1,2,0,2,2,1,2,2
11,110114,1,1,198002,1,4,1,2,1,1,1,2000,1,2,3,-1,-1,-1,1998,1,8,46,3,1,5000,5,8,2,1,2,200201,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198902,1,3,1,1,1,1,1,2012,1,-1,-1,-1,-1,-1,2012,1,7,43,5,1,3000,7,10,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197308,1,3,1,2,1,1,1,2010,1,2,3,-1,-1,-1,2010,1,8,48,6,1,1800,5,8,7,1,3,199210,1,1,2,1,199610,3,1,2,0,2,2,2,4,1
11,110114,1,1,197707,3,4,1,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,6,41,5,3,5000,7,12,7,2,-1,200212,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198403,1,4,1,2,1,1,1,2011,1,2,3,-1,-1,-1,2011,1,8,48,5,3,1000,7,12,6,2,-1,200901,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,196308,1,3,1,2,1,1,1,2005,1,2,3,3,-1,-1,2005,1,6,41,5,3,2000,7,14,6,2,-1,198908,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198508,1,4,1,2,1,1,1,2007,1,2,3,-1,-1,-1,2000,1,6,41,5,3,3000,7,8,2,2,-1,200511,1,2,-1,1,201003,3,2,2,0,2,2,2,4,2
11,110114,1,1,197209,1,4,1,2,1,1,1,1995,1,2,3,-1,-1,-1,1995,1,1,20,3,1,3000,5,8,2,1,2,199605,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,196301,1,4,1,2,1,1,1,1997,1,2,3,3,-1,-1,1997,1,6,41,5,3,1000,7,10,1,2,-1,198601,2,-1,-1,1,198912,1,1,2,0,2,2,2,4,2
11,110114,1,1,197102,1,3,1,2,1,1,1,1995,1,2,3,3,-1,-1,1995,1,7,43,5,3,3000,7,14,2,2,-1,199412,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197003,1,2,1,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,8,41,5,3,1500,7,8,6,2,-1,199102,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,196306,1,3,1,2,1,1,1,1994,1,2,3,3,-1,-1,1994,1,6,41,5,3,2500,7,14,7,2,-1,198810,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197208,1,3,1,2,1,1,1,1995,1,2,3,3,3,-1,1995,1,6,41,5,3,1000,7,8,6,2,-1,198902,3,-1,-1,1,200812,1,1,2,0,2,2,2,4,2
11,110114,1,1,197302,20,2,1,2,1,1,1,2005,1,2,3,3,-1,-1,2005,1,7,43,5,3,2000,7,14,1,1,3,198810,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197110,1,3,2,2,1,1,1,2011,1,2,3,3,-1,-1,1990,1,8,48,6,1,1600,5,9,2,2,-1,199408,2,-1,-1,1,201110,3,2,2,1,2,2,2,4,1
11,110114,1,1,196611,1,4,1,2,1,1,1,1992,1,2,3,3,-1,-1,1992,1,6,41,5,3,2000,7,10,1,2,-1,198601,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198503,1,5,1,2,1,1,1,2011,1,2,-1,-1,-1,-1,2011,1,1,10,3,1,2800,6,9,2,1,2,201102,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,196905,1,3,1,2,1,1,1,2011,1,2,3,3,-1,-1,2007,1,7,43,5,3,1000,7,12,2,2,-1,199805,2,-1,-1,1,200603,7,2,1,0,2,1,2,4,2
11,110114,1,2,197505,1,3,1,2,5,1,1,2010,1,2,3,-1,-1,-1,1996,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199802,1,2,-1,1,200901,7,2,1,0,2,2,2,4,1
11,110114,1,2,198007,1,3,1,2,1,1,1,2000,1,2,3,-1,-1,-1,1996,1,1,45,3,1,1600,5,10,2,1,3,200112,1,2,-1,1,200407,3,2,2,0,2,2,2,4,1
11,110114,1,1,198103,1,4,1,2,1,1,1,2009,1,2,3,3,-1,-1,2000,1,13,20,3,1,3500,5,8,2,1,1,200301,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197409,1,2,1,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,1,61,10,1,1600,6,8,2,1,1,199412,1,1,1,1,200202,7,1,1,0,2,2,2,4,1
11,110114,1,2,198203,1,3,1,2,5,1,1,2006,1,2,3,3,-1,-1,2006,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200309,2,-1,-1,1,200909,3,1,2,0,2,2,2,4,1
11,110114,1,2,196510,1,2,1,2,1,1,1,1995,1,2,3,-1,-1,-1,1993,1,1,61,10,1,1600,6,8,2,1,1,198509,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110114,1,2,198209,1,7,1,2,5,1,1,2011,2,2,3,-1,-1,-1,1999,4,-1,-1,-1,-1,-1,-1,-1,5,1,1,200703,1,2,-1,1,201107,7,2,6,0,2,2,2,3,2
11,110114,1,1,197209,1,4,2,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,6,41,5,3,1580,7,12,2,2,-1,199708,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198306,1,3,1,2,5,1,1,2004,2,2,3,3,-1,-1,2000,4,-1,-1,-1,-1,-1,-1,-1,8,2,-1,200411,2,-1,-1,1,201006,3,2,2,0,2,2,2,4,2
11,110114,1,1,197408,1,3,1,2,1,1,1,2009,1,2,-1,-1,-1,-1,1990,1,10,41,5,3,2000,6,9,1,2,-1,199312,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197103,1,3,1,2,1,1,1,2009,1,2,3,-1,-1,-1,2005,1,1,61,6,1,2400,6.5,10,2,2,-1,199312,2,-1,-1,1,199809,2,1,2,0,2,2,2,4,2
11,110114,1,1,196010,1,2,1,2,1,1,1,1998,1,2,3,-1,-1,-1,1996,1,4,63,4,1,4000,7,12,2,2,-1,198210,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,196906,1,2,1,2,1,1,1,2003,1,2,3,3,-1,-1,2002,1,1,45,6,1,1500,7,12,2,2,-1,198901,2,-1,-1,1,200811,3,1,2,0,2,2,2,4,2
11,110114,1,2,197812,1,3,1,2,5,1,1,2008,1,2,3,-1,-1,-1,2003,4,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200605,1,2,-1,1,200705,3,2,2,0,2,2,2,4,1
11,110114,1,2,197210,1,3,1,2,4,1,1,2006,1,2,3,-1,-1,-1,2006,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199010,2,-1,-1,1,201003,3,1,2,0,2,2,2,4,1
11,110114,1,1,198205,1,5,1,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,1,20,6,1,5000,6,8,2,2,-1,200410,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,199310,1,3,1,1,4,1,1,2000,1,5,5,-1,-1,-1,2000,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197504,1,5,2,2,1,1,1,2009,1,2,3,-1,-1,-1,1998,1,1,20,6,1,2800,6,8,5,1,2,200605,1,1,1,1,200910,7,2,1,-9,2,2,2,4,1
11,110114,1,2,196412,1,3,1,3,1,1,1,1997,1,2,3,3,-1,-1,1997,1,1,61,6,1,1800,5,8,2,1,3,198711,2,-1,-1,1,200803,3,1,2,0,2,2,2,4,1
11,110114,1,2,197409,1,3,1,2,5,1,1,2009,1,2,3,3,-1,-1,2009,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199712,2,-1,-1,1,200912,2,1,2,0,2,2,2,4,1
11,110114,1,1,196010,1,3,2,2,4,1,1,2002,1,2,3,3,-1,-1,2002,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,198205,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198911,1,3,1,1,1,1,1,2010,2,7,-1,-1,-1,-1,2010,1,6,41,5,1,2500,6.3,10,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198108,1,4,1,2,1,1,1,2004,1,2,3,3,-1,-1,2004,1,6,41,5,3,6000,7,12,2,2,-1,200312,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,196309,1,3,1,2,1,1,1,2010,2,2,3,3,-1,-1,2010,1,6,41,5,3,2000,7,10,2,2,-1,198612,2,-1,-1,1,200008,2,1,2,0,1,1,2,4,2
11,110114,1,2,197711,1,2,1,2,1,1,1,2008,2,2,3,3,3,-1,2008,1,6,41,5,3,3000,7,12,2,2,-1,199802,3,-1,-1,1,200806,3,2,2,0,1,2,2,4,2
11,110114,1,2,199102,1,5,1,2,4,1,1,2010,2,2,3,3,-1,-1,2010,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201006,2,-1,-1,1,-9,-9,2,5,0,1,1,1,1,2
11,110114,1,2,198512,1,3,1,2,1,1,1,2009,1,2,-1,-1,-1,-1,2007,1,6,41,5,3,3000,7,10,2,2,-1,201011,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110114,1,1,197410,1,3,2,2,1,1,1,1997,1,2,3,3,-1,-1,1997,1,6,41,5,3,3000,7,10,2,2,-1,199310,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,199112,1,3,1,1,1,1,1,2006,1,10,-1,-1,-1,-1,2006,1,6,41,5,3,3500,7,10,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197412,1,3,1,2,1,1,1,2004,1,2,3,-1,-1,-1,2002,1,6,41,5,3,10000,6,10,2,2,-1,199602,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197209,1,3,1,2,1,1,1,2008,1,2,3,3,-1,-1,2008,1,1,20,6,1,3200,6,8,2,1,1,199704,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197008,1,3,1,2,1,1,1,2001,1,2,3,3,-1,-1,2001,1,6,41,5,3,1500,7,12,2,2,-1,199101,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,199006,1,3,1,2,1,1,1,2007,1,2,3,5,5,-1,2007,1,6,41,5,3,5000,7,12,2,2,-1,201102,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198005,1,4,1,2,1,1,1,2000,1,2,3,3,-1,-1,2000,1,6,48,6,1,5000,7,11,2,2,-1,200210,2,-1,-1,1,200803,3,2,2,0,3,3,3,3,2
11,110114,1,1,197710,1,5,2,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,4,47,4,1,3000,5,8,2,2,-1,200301,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198104,1,4,1,2,1,1,1,2002,2,2,3,3,-1,-1,2002,1,10,62,12,3,2300,6.5,12,2,2,-1,200505,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198912,1,3,1,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,15,20,6,1,2000,6,10,2,2,-1,201010,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,199006,1,3,1,2,4,1,1,2006,3,2,3,-1,-1,-1,2006,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,201105,1,2,-1,1,201205,7,2,5,0,2,2,2,3,2
11,110114,1,2,196210,1,2,1,2,1,1,1,2008,1,2,3,3,-1,-1,2008,1,6,41,5,3,3000,7,10,2,2,-1,198501,2,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110114,1,1,198002,1,3,1,2,1,1,1,2001,2,2,3,-1,-1,-1,2001,1,10,62,12,3,2600,7,8,2,2,-1,200210,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198403,1,3,1,2,1,1,1,2004,2,2,3,5,5,7,2003,1,8,48,3,1,2100,7,10,2,1,1,200610,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197810,1,3,1,2,1,1,1,1997,1,2,3,3,5,5,1997,1,12,80,5,3,8000,7,10,2,2,-1,200012,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198209,1,3,1,2,1,1,1,2008,1,2,3,5,5,7,2000,1,7,43,5,2,5000,7,15,6,2,-1,200501,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198506,1,5,1,2,5,1,1,2007,2,2,3,-1,-1,-1,2003,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200808,1,2,-1,1,201012,7,2,1,0,2,2,1,1,1
11,110114,1,2,197906,1,6,2,2,1,1,1,2001,2,2,-1,-1,-1,-1,2001,1,15,48,6,1,3200,5,8,2,1,1,-9,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,1
11,110114,1,2,198102,1,5,1,2,1,1,1,2007,1,2,3,-1,-1,-1,2007,1,8,48,6,1,2100,6.5,9,2,2,-1,200502,1,2,-1,1,201012,3,1,1,0,2,2,1,1,1
11,110114,1,1,199110,1,3,1,2,1,1,1,2006,1,2,5,5,-1,-1,2006,1,15,42,5,3,3500,7,12,2,2,-1,201110,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198212,1,3,1,2,1,1,1,2001,1,2,3,3,-1,-1,2001,1,8,48,6,1,8000,7,10,2,2,-1,200611,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197809,1,3,1,2,1,1,1,1996,1,2,3,-1,-1,-1,1996,1,8,48,6,1,3900,6,10,2,2,-1,200110,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197504,1,4,1,2,1,1,1,2009,1,2,3,-1,-1,-1,1995,1,8,48,6,1,6000,7,7,7,2,-1,199901,1,1,1,1,200104,3,1,1,0,1,2,1,1,1
11,110114,1,1,198403,1,7,2,2,1,1,1,2007,2,2,3,5,5,-1,2003,1,13,20,6,1,8200,5,9,2,1,1,201011,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198707,1,3,1,2,1,1,1,2008,2,2,5,5,-1,-1,2001,1,7,48,6,1,2400,6,9,2,2,-1,200711,0,-1,-1,2,-1,-1,-1,-1,0,2,2,1,1,1
11,110114,1,2,198205,1,6,1,2,1,1,1,2001,1,2,5,5,-1,-1,2000,1,13,80,6,1,3000,5,8,2,1,3,200905,0,-1,-1,1,-9,7,2,6,0,1,1,2,1,1
11,110114,1,1,197304,1,2,1,2,1,1,1,2000,2,2,3,3,-1,-1,1991,1,8,48,5,1,3000,7,15,2,2,-1,-9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197707,1,4,2,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,8,48,6,1,8000,5.5,10,7,2,-1,200904,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198009,1,3,1,2,1,1,1,2004,2,2,5,5,-1,-1,2004,1,13,20,6,1,2500,5,8,2,2,-1,200405,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198207,1,6,2,2,1,1,1,2004,2,2,3,5,5,-1,1997,1,13,20,3,1,5600,5,8,2,1,3,200804,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,197912,1,7,2,2,1,1,1,2001,1,2,3,6,6,-1,2001,1,14,30,6,1,2900,5,9,2,1,1,201010,1,2,-1,2,-1,-1,-1,-1,0,2,1,2,1,1
11,110114,1,1,198104,1,4,1,2,1,1,1,1999,1,2,3,5,-1,-1,1998,1,13,20,6,1,3000,6,8,2,2,-1,-9,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198709,1,3,1,2,1,1,1,2008,2,2,3,-1,-1,-1,2003,1,15,70,12,3,3500,5,8,1,2,-1,200801,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198308,1,3,2,2,1,1,1,2004,1,2,3,-1,-1,-1,2000,1,4,47,5,2,20000,7,12,7,2,-1,200608,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198008,1,7,2,2,1,1,1,2005,1,2,3,3,-1,-1,2005,1,15,64,6,1,2500,7,10,5,2,-1,200305,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,197909,1,6,2,2,1,1,1,2004,1,2,3,-1,-1,-1,2004,1,13,20,6,1,10000,5,8,5,1,1,200610,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198301,1,6,1,2,1,1,1,2007,1,2,-1,-1,-1,-1,2007,1,4,20,3,1,12000,5,8,2,1,3,201101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198001,1,6,2,2,1,1,1,2011,1,2,-1,-1,-1,-1,2011,1,1,48,6,1,3000,5,8,2,1,3,200204,0,-1,-1,2,-1,-1,-1,-1,0,2,2,3,3,1
11,110114,1,2,198108,1,8,2,2,1,1,1,2011,1,2,-1,-1,-1,-1,2011,1,13,20,10,1,6800,5,8,2,1,1,201012,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,1
11,110114,1,2,197801,1,6,2,4,3,1,1,2009,1,3,3,-1,-1,-1,2009,2,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200005,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198201,1,6,1,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,15,44,12,1,8000,6,8,2,1,1,201112,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110114,1,1,198307,1,7,2,2,1,1,1,2006,1,2,-1,-1,-1,-1,2003,1,14,10,2,1,5000,5,8,7,1,2,201105,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198001,1,7,2,2,1,1,1,2001,1,2,-1,-1,-1,-1,2001,1,13,30,9,1,5000,5,8,7,1,1,200610,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,1
11,110114,1,2,198707,1,3,1,2,4,1,1,2005,1,2,3,-1,-1,-1,2005,3,-1,-1,-1,-1,-1,-1,-1,2,1,1,201103,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,4,1
11,110114,1,1,197201,1,4,2,2,1,1,1,2000,1,2,3,-1,-1,-1,2000,1,15,50,6,1,2000,7,6,7,2,-1,200805,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198209,1,7,2,2,1,1,1,2004,1,2,-1,-1,-1,-1,2004,1,12,20,3,1,7000,5,8,2,1,2,200905,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,1
11,110114,1,1,197510,1,7,2,2,1,1,1,1992,1,2,3,-1,-1,-1,1992,1,13,20,6,1,10000,6,10,7,1,2,199912,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198109,1,6,2,2,1,1,1,1998,1,2,-1,-1,-1,-1,1998,1,8,48,6,1,11000,3,8,7,1,3,200912,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198104,1,6,1,2,1,1,1,2005,1,2,-1,-1,-1,-1,2005,1,13,20,6,1,11000,5,8,2,1,3,200810,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198108,1,6,2,2,1,1,1,2007,1,2,3,-1,-1,-1,2000,1,13,20,6,1,5000,5,8,7,1,2,201101,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,196909,1,4,1,2,1,1,1,1994,1,2,3,3,-1,-1,1994,1,4,47,5,2,6000,7,10,7,2,-1,199611,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,1,198106,1,8,2,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,13,20,9,1,10000,5,8,7,1,1,201111,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110114,1,2,198008,1,3,2,2,3,1,1,2006,1,2,3,3,-1,-1,2006,2,-1,-1,-1,-1,-1,-1,-1,5,2,-1,200304,2,-1,-1,1,201101,7,2,5,0,3,2,2,4,1
11,110114,1,2,197907,1,6,2,2,1,1,1,2001,1,2,3,-1,-1,-1,2001,1,9,30,3,1,3500,5,8,7,1,1,200505,1,2,-1,1,200910,7,2,5,0,2,2,2,3,1
11,110114,1,2,197810,1,7,2,2,1,1,1,2002,1,2,3,-1,-1,-1,2002,1,13,20,10,1,8000,5,8,7,2,-1,200401,1,1,1,1,200702,7,2,5,0,3,2,2,4,2
11,110114,1,2,197612,1,4,2,2,5,1,1,2004,1,2,3,3,-1,-1,1997,4,-1,-1,-1,-1,-1,-1,-1,7,2,-1,199809,2,-1,-1,1,200803,3,1,2,0,2,2,2,3,2
